,Length,Width,Thickness,Area,Perimeter,Roundness,Solidity,Compactness,AspectRatio,Eccentricity,Extent,Convex hull,Type
2498,287.8235,161.5375,0,35993,925.0092,0.5532,0.9679,1.8918,1.7818,0.8277,0.763,37186,REGULAR
2499,295.8556,161.3334,0,36805.5,781.3696,0.5354,0.9888,1.3201,1.8338,0.8382,0.7754,37223,REGULAR
2500,246.083,0,87.7985,16644,591.6467,0.3499,0.9766,1.6736,0,0,0.7657,17042,REGULAR
2501,246.4308,0,87.2348,16572,585.6467,0.3475,0.9837,1.647,0,0,0.7624,16846.5,REGULAR
2502,248.7108,0,87.2391,16739,588.9605,0.3445,0.9818,1.649,0,0,0.7523,17050,REGULAR
2503,251.7276,0,87.7276,16877,592.4752,0.3391,0.9814,1.6551,0,0,0.7733,17196.5,REGULAR
2504,227.6276,0,78.1972,13671,531.0193,0.3359,0.9859,1.6414,0,0,0.7657,13866.5,REGULAR
2505,227.3165,0,78.7594,13839,536.6762,0.341,0.9836,1.6562,0,0,0.7554,14070,REGULAR
2506,227.0052,0,78.8988,13860,538.6762,0.3425,0.985,1.666,0,0,0.7628,14071.5,REGULAR
2507,225.5415,0,78.9183,13814,535.5046,0.3458,0.9843,1.652,0,0,0.7573,14035,REGULAR
2508,0,190.7321,113.185,16844,524.9016,0,0.9838,1.3017,0,0,0.7283,17122,REGULAR
2509,0,193.681,116.2765,17643,533.3869,0,0.9855,1.2832,0,0,0.729,17902.5,REGULAR
2510,0,198.2614,119.0308,18417,550.2153,0,0.984,1.3081,0,0,0.7281,18717,REGULAR
2511,0,199.1927,118.7377,18463,547.3869,0,0.9845,1.2914,0,0,0.7335,18754.5,REGULAR
2512,0,182.0963,110.1434,15451.5,502.5168,0,0.9825,1.3005,0,0,0.7457,15726,REGULAR
2513,0,181.1816,109.2335,15445.5,500.1737,0,0.9828,1.2889,0,0,0.7454,15716,REGULAR
2514,0,181.5582,111.1234,15726.5,506.5168,0,0.9824,1.2982,0,0,0.7482,16009,REGULAR
2515,0,183.9853,110.6745,15679,501.5879,0,0.9842,1.2769,0,0,0.746,15930,REGULAR
2516,237.581,158.9315,0,29295,678.1564,0.6608,0.9862,1.2493,1.4949,0.7433,0.7598,29705,REGULAR
2517,231.7611,156.6098,0,28217,670.1564,0.6689,0.9838,1.2666,1.4799,0.7371,0.7617,28682,REGULAR
2518,231.9512,157.4521,0,28243,666.9848,0.6684,0.985,1.2535,1.4732,0.7343,0.7591,28673.5,REGULAR
2519,229.2092,156.76,0,27913.5,656.7422,0.6765,0.9861,1.2296,1.4622,0.7296,0.7582,28307,REGULAR
2520,220.1859,145.9784,0,24722.5,621.2864,0.6493,0.9869,1.2425,1.5083,0.7486,0.7663,25050.5,REGULAR
2521,221.1246,145.5581,0,24774.5,627.4285,0.6451,0.987,1.2645,1.5192,0.7528,0.7644,25101.5,REGULAR
2522,222.3584,147.636,0,25112.5,628.6001,0.6467,0.9858,1.2521,1.5061,0.7478,0.7661,25475.5,REGULAR
2523,219.7781,144.9411,0,24457.5,618.4579,0.6447,0.9853,1.2445,1.5163,0.7517,0.7667,24822,REGULAR
2524,213.0361,0,115.83,19133,577.73,0.5368,0.9781,1.3882,0,0,0.7308,19561,REGULAR
2525,212.2012,0,116.2694,19266.5,576.6589,0.5448,0.9824,1.3735,0,0,0.7388,19612.5,REGULAR
2526,216.7611,0,114.513,19319,585.0437,0.5235,0.9739,1.4099,0,0,0.7313,19837,REGULAR
2527,212.8689,0,116.4967,19354.5,587.1442,0.5438,0.9763,1.4174,0,0,0.7233,19824.5,REGULAR
2528,193.0119,0,104.0347,15715,517.1026,0.5371,0.979,1.354,0,0,0.738,16052.5,REGULAR
2529,197.1577,0,105.9433,16425,533.931,0.538,0.9803,1.3812,0,0,0.7248,16755.5,REGULAR
2530,195.8775,0,106.2957,16296.5,529.8305,0.5408,0.9787,1.3708,0,0,0.7133,16650.5,REGULAR
2531,197.62,0,105.3287,16288,529.1026,0.531,0.9819,1.3677,0,0,0.7357,16587.5,REGULAR
2532,0,133.6692,105.3844,11041,403.1615,0,0.9863,1.1715,0,0,0.7548,11194.5,REGULAR
2533,0,133.7323,105.6651,11009,416.4752,0,0.9732,1.2538,0,0,0.7187,11312.5,REGULAR
2534,0,133.578,103.4844,10849.5,408.9188,0,0.9764,1.2265,0,0,0.7456,11112,REGULAR
2535,0,134.3351,108.4567,11134,433.6467,0,0.9611,1.344,0,0,0.7402,11584.5,REGULAR
2536,0,135.6941,110.1877,11729,414.8183,0,0.9865,1.1675,0,0,0.751,11889.5,REGULAR
2537,0,134.9545,109.5498,11608.5,420.2325,0,0.979,1.2106,0,0,0.7379,11857,REGULAR
2538,0,139.0195,112.0084,12232,428.4752,0,0.9807,1.1944,0,0,0.7362,12472.5,REGULAR
2539,0,139.8332,113.5648,12374,441.3036,0,0.9744,1.2524,0,0,0.7211,12698.5,REGULAR
2540,198.9357,128.4319,0,19782.5,555.3452,0.6365,0.9903,1.2406,1.549,0.7637,0.7706,19975.5,REGULAR
2541,198.5757,129.3048,0,19837.5,553.3452,0.6405,0.9913,1.2283,1.5357,0.7589,0.7767,20012.5,REGULAR
2542,200.4849,130.514,0,20199.5,559.8305,0.6399,0.9884,1.2347,1.5361,0.7591,0.7651,20436.5,REGULAR
2543,200.9657,128.8383,0,19885,553.5879,0.6269,0.9911,1.2264,1.5598,0.7675,0.7746,20063,REGULAR
2544,206.6425,131.3749,0,20845.5,567.4874,0.6216,0.9908,1.2294,1.5729,0.7719,0.7683,21039,REGULAR
2545,206.5282,131.0874,0,20834.5,569.8305,0.6219,0.9902,1.2402,1.5755,0.7727,0.7679,21040.5,REGULAR
2546,206.7826,131.3075,0,20886.5,565.1442,0.6219,0.9916,1.2169,1.5748,0.7725,0.7698,21063.5,REGULAR
2547,205.0028,130.5625,0,20537,562.0732,0.6222,0.9909,1.2242,1.5702,0.771,0.7702,20726,REGULAR
2548,230.8431,0,121.265,22029.5,616.9432,0.5264,0.9871,1.3749,0,0,0.7313,22317,REGULAR
2549,227.9649,0,118.7981,21341.5,604.1148,0.5229,0.9874,1.3608,0,0,0.7321,21613,REGULAR
2550,228.894,0,119.8557,21611.5,606.9432,0.5252,0.9865,1.3564,0,0,0.7323,21906.5,REGULAR
2551,231.4929,0,120.0546,21910.5,619.9726,0.5206,0.9858,1.396,0,0,0.7332,22226.5,REGULAR
2552,218.3075,0,110.9106,19021.5,580.8011,0.5082,0.9849,1.4112,0,0,0.7191,19314,REGULAR
2553,223.5645,0,111.5116,19513,586.2153,0.4971,0.9856,1.4015,0,0,0.7251,19798.5,REGULAR
2554,222.9013,0,111.9611,19561,592.5584,0.5013,0.9814,1.4284,0,0,0.7237,19932,REGULAR
2555,225.9791,0,112.836,19868.5,592.4579,0.4954,0.9842,1.4059,0,0,0.7226,20187.5,REGULAR
2556,0,116.6582,86.868,7915.5,352.9188,0,0.9761,1.2522,0,0,0.6959,8109,REGULAR
2557,0,116.9862,86.3305,7881.5,356.0904,0,0.9733,1.2803,0,0,0.682,8098,REGULAR
2558,0,117.4769,86.9653,7966.5,360.5757,0,0.9725,1.2987,0,0,0.6786,8192,REGULAR
2559,0,115.6326,86.8196,7884.5,349.262,0,0.9808,1.2312,0,0,0.7044,8038.5,REGULAR
2560,0,158.3183,116.3484,14490.5,477.6884,0,0.9833,1.2531,0,0,0.7392,14736,REGULAR
2561,0,158.9072,117.3465,14724.5,482.5168,0,0.9823,1.2583,0,0,0.7359,14989.5,REGULAR
2562,0,159.3827,117.1817,14722,479.4457,0,0.9838,1.2425,0,0,0.7358,14964,REGULAR
2563,0,158.8954,115.8437,14483.5,472.0315,0,0.9841,1.2242,0,0,0.7405,14717.5,REGULAR
2564,328.5029,194.3915,0,48473.5,879.796,0.5719,0.9876,1.2707,1.6899,0.8061,0.78,49081.5,SANORA
2565,327.2187,194.177,0,48489.5,886.2813,0.5766,0.9858,1.2891,1.6852,0.8049,0.7722,49185.5,SANORA
2566,323.3287,190.5396,0,47298.5,878.8255,0.5761,0.9873,1.2994,1.6969,0.8079,0.7787,47908.5,SANORA
2567,315.6418,186.3691,0,44890,858.2397,0.5737,0.9846,1.3057,1.6936,0.8071,0.7744,45590.5,SANORA
2568,342.8616,198.8633,0,51944,972.6661,0.5626,0.9813,1.4494,1.7241,0.8146,0.7668,52935.5,SANORA
2569,340.9572,198.3518,0,51648.5,950.2813,0.5657,0.9816,1.3914,1.719,0.8134,0.7686,52618.5,SANORA
2570,343.2055,198.9157,0,52344.5,1019.394,0.5658,0.9802,1.5798,1.7254,0.8149,0.7705,53404,SANORA
2571,334.8215,195.4444,0,50056.5,940.2813,0.5685,0.9809,1.4055,1.7131,0.8119,0.7677,51030.5,SANORA
2572,360.6014,223.5235,0,62178,1028.9504,0.6088,0.981,1.355,1.6133,0.7847,0.7605,63380,SANORA
2573,366.1715,226.6771,0,63909,1058.4062,0.6069,0.9835,1.3949,1.6154,0.7854,0.7656,64978.5,SANORA
2574,369.2148,225.7337,0,64101,1045.4356,0.5987,0.9822,1.3568,1.6356,0.7913,0.7611,65262.5,SANORA
2575,375.5256,226.411,0,65237,1032.1219,0.589,0.989,1.2994,1.6586,0.7978,0.7705,65961,SANORA
2576,304.5065,187.221,0,43765.5,829.997,0.601,0.9897,1.2526,1.6265,0.7887,0.7812,44220.5,SANORA
2577,302.5669,185.3753,0,42791.5,823.8549,0.5951,0.9893,1.2622,1.6322,0.7903,0.7799,43255.5,SANORA
2578,306.3216,188.3486,0,43967,839.9554,0.5966,0.9893,1.277,1.6264,0.7886,0.7806,44442.5,SANORA
2579,303.1057,183.8957,0,42410,827.127,0.5877,0.9875,1.2837,1.6482,0.7949,0.7782,42949,SANORA
2580,0,232.8746,149.273,27417.5,676.3402,0,0.9753,1.3277,0,0,0.7066,28112.5,SANORA
2581,0,228.1805,147.2847,26477.5,657.1686,0,0.9804,1.298,0,0,0.6968,27006,SANORA
2582,0,223.3379,141.1553,24875.5,638.5412,0,0.9799,1.3044,0,0,0.7101,25386.5,SANORA
2583,0,224.6141,143.4217,25393.5,645.7128,0,0.979,1.3066,0,0,0.7001,25939.5,SANORA
2584,0,191.7495,119.5334,18001.5,547.2864,0,0.9765,1.3241,0,0,0.6908,18435,SANORA
2585,0,189.7822,117.7081,17487,540.7006,0,0.9758,1.3304,0,0,0.6919,17920,SANORA
2586,0,191.2285,117.8963,17688,543.1859,0,0.9744,1.3274,0,0,0.6964,18152,SANORA
2587,0,192.3369,117.9568,17713.5,541.2864,0,0.9789,1.3163,0,0,0.7009,18095,SANORA
2588,305.4105,0,131.8794,31821,781.7544,0.4344,0.9829,1.5283,0,0,0.7081,32373.5,SANORA
2589,300.5271,0,129.2321,30766.5,772.198,0.4337,0.9829,1.5423,0,0,0.7107,31303,SANORA
2590,301.5531,0,128.1114,30565,767.6123,0.428,0.9817,1.5341,0,0,0.7112,31136,SANORA
2591,298.874,0,127.6191,30206,765.9554,0.4306,0.981,1.5456,0,0,0.7179,30790.5,SANORA
2592,320.9727,0,140.1241,35431,816.5828,0.4379,0.9865,1.4976,0,0,0.731,35914.5,SANORA
2593,318.2499,0,138.3015,34689,810.0975,0.4361,0.9854,1.5055,0,0,0.7272,35202.5,SANORA
2594,315.3423,0,136.8812,33942,802.7838,0.4346,0.9844,1.5109,0,0,0.7281,34481.5,SANORA
2595,311.8186,0,134.568,32980,787.6123,0.4319,0.9845,1.4968,0,0,0.7258,33499,SANORA
2596,0,216.9169,130.7704,22176,606.4996,0,0.9799,1.32,0,0,0.7162,22630,SANORA
2597,0,211.818,126.2213,21390.5,696.5412,0,0.9658,1.8049,0,0,0.7095,22148.5,SANORA
2598,0,211.3049,126.7305,21156.5,664.0559,0,0.9657,1.6587,0,0,0.7112,21908.5,SANORA
2599,0,212.7621,126.834,21289,593.529,0,0.9812,1.3168,0,0,0.7243,21697.5,SANORA
2600,0,224.4393,128.8692,22129,612.2153,0,0.9768,1.3478,0,0,0.7439,22655,SANORA
2601,0,220.5637,126.3381,21589.5,603.1442,0,0.9769,1.3409,0,0,0.7434,22100.5,SANORA
2602,0,218.7072,124.3761,20908,596.9016,0,0.976,1.3561,0,0,0.7504,21422.5,SANORA
2603,0,219.7621,126.8756,21603,603.5879,0,0.978,1.342,0,0,0.7623,22089,SANORA
2604,363.7939,0,135.7689,38961.5,891.7128,0.3748,0.9829,1.6241,0,0,0.7522,39640,SANORA
2605,360.8006,0,134.6447,38390,884.2986,0.3755,0.9835,1.621,0,0,0.7451,39034.5,SANORA
2606,354.89,0,132.7029,37285,868.2986,0.3769,0.9846,1.6091,0,0,0.7518,37870,SANORA
2607,351.6434,0,130.8544,36462,860.9848,0.3754,0.9817,1.6179,0,0,0.7531,37140,SANORA
2608,362.3261,0,140.5754,39764,902.0975,0.3857,0.9823,1.6286,0,0,0.7463,40480.5,SANORA
2609,359.764,0,140.6306,39492,892.4407,0.3885,0.9837,1.6049,0,0,0.7566,40145.5,SANORA
2610,361.7528,0,141.0534,39689,899.6123,0.3862,0.9818,1.6227,0,0,0.7522,40426,SANORA
2611,354.7473,0,139.1984,38542,882.2986,0.3899,0.9824,1.6073,0,0,0.7572,39233.5,SANORA
2612,376.9696,219.8806,0,64950,1018.5483,0.5819,0.9908,1.2711,1.7144,0.8123,0.7526,65551.5,SANORA
2613,370.9568,216.5448,0,62862.5,999.1341,0.5816,0.9907,1.2637,1.7131,0.8119,0.7533,63450.5,SANORA
2614,371.9252,217.4491,0,63416.5,1006.992,0.5837,0.9907,1.2724,1.7104,0.8113,0.7566,64009.5,SANORA
2615,373.5531,218.7399,0,64066,1013.3768,0.5846,0.9905,1.2756,1.7078,0.8106,0.7488,64679,SANORA
2616,378.4606,218.598,0,64725.5,1018.6488,0.5754,0.9903,1.2757,1.7313,0.8163,0.7699,65360.5,SANORA
2617,379.3075,218.9291,0,64912,1037.5778,0.5745,0.989,1.3198,1.7326,0.8166,0.7652,65631.5,SANORA
2618,372.8542,215.4232,0,62692.5,1010.1636,0.5742,0.9904,1.2953,1.7308,0.8162,0.7681,63300.5,SANORA
2619,376.6586,218.509,0,64272,1024.8915,0.5768,0.9899,1.3005,1.7238,0.8145,0.7665,64931,SANORA
2620,332.5955,203.9805,0,53175,1128.7493,0.612,0.9525,1.9067,1.6305,0.7899,0.7622,55829.5,SANORA
2621,341.805,210.3086,0,56476,1239.8032,0.6155,0.9413,2.1659,1.6253,0.7883,0.7094,60000.5,SANORA
2622,337.9237,207.487,0,54776,1143.0336,0.6107,0.9541,1.8981,1.6287,0.7893,0.766,57409,SANORA
2623,348.7231,212.9186,0,57844,1120.3473,0.6056,0.9445,1.7268,1.6378,0.792,0.7135,61240,SANORA
2624,344.311,197.893,0,53275.5,1011.595,0.5722,0.9709,1.5285,1.7399,0.8183,0.7766,54871.5,SANORA
2625,340.844,196.0348,0,52549.5,970.2813,0.5759,0.9771,1.4257,1.7387,0.8181,0.779,53779.5,SANORA
2626,341.025,195.2091,0,52101.5,980.7666,0.5704,0.9757,1.4692,1.747,0.82,0.7711,53400,SANORA
2627,347.5426,203.266,0,55043,997.0681,0.5802,0.9768,1.4373,1.7098,0.8111,0.7859,56353,SANORA
2628,382.0455,0,137.4888,40285,1035.5534,0.3514,0.9521,2.1183,0,0,0.7335,42310.5,SANORA
2629,384.2172,0,140.3313,41061.5,1019.3696,0.3542,0.954,2.0138,0,0,0.7594,43043.5,SANORA
2630,382.3933,0,141.6788,41233.5,1193.3107,0.359,0.9223,2.7482,0,0,0.7078,44708.5,SANORA
2631,374.0462,0,138.9077,39597.5,1114.9676,0.3604,0.9153,2.4983,0,0,0.7089,43260.5,SANORA
2632,366.4622,0,124.2999,35072.5,893.9138,0.3325,0.972,1.8131,0,0,0.7686,36081,SANORA
2633,361.5772,0,121.6397,34162,901.8721,0.3327,0.975,1.8947,0,0,0.7756,35039,SANORA
2634,360.9395,0,121.6825,33694,911.1859,0.3293,0.9671,1.9609,0,0,0.7692,34839.5,SANORA
2635,362.7252,0,121.6457,34036.5,911.7716,0.3294,0.9694,1.9436,0,0,0.7708,35110,SANORA
2636,0,192.6543,107.2936,16190.5,621.6295,0,0.936,1.8993,0,0,0.706,17297,SANORA
2637,0,193.5697,110.2266,16396,567.5879,0,0.9589,1.5636,0,0,0.7175,17098.5,SANORA
2638,0,232.6897,138.054,24991,936.725,0,0.9021,2.794,0,0,0.6949,27703,SANORA
2639,0,184.7508,109.1759,15469.5,742.9432,0,0.8861,2.8394,0,0,0.6815,17457,SANORA
2640,0,199.8665,126.4856,18910.5,801.8549,0,0.8827,2.7057,0,0,0.6464,21424.5,SANORA
2641,0,205.9907,124.2644,19281.5,867.6539,0,0.8845,3.107,0,0,0.7125,21799.5,SANORA
2642,0,197.1519,121.3438,18501,727.0437,0,0.9094,2.2736,0,0,0.7212,20344.5,SANORA
2643,0,197.3081,117.6872,17938.5,735.5706,0,0.8993,2.4002,0,0,0.7118,19946.5,SANORA
2644,304.8468,202.6286,0,47969,1086.4062,0.6572,0.9555,1.958,1.5045,0.7471,0.7257,50201,SANORA
2645,301.7387,199.0502,0,46717.5,1038.2224,0.6533,0.9637,1.8361,1.5159,0.7515,0.7621,48475.5,SANORA
2646,299.9346,185.8511,0,43431,1289.9453,0.6147,0.9429,3.0488,1.6138,0.7849,0.7313,46062.5,SANORA
2647,297.3421,192.7529,0,44452,920.1808,0.6402,0.9692,1.5158,1.5426,0.7614,0.7701,45865.5,SANORA
2648,282.3682,183.9796,0,40544.5,997.6783,0.6475,0.9481,1.9536,1.5348,0.7586,0.6644,42763.5,SANORA
2649,286.8715,185.7592,0,41120.5,974.8498,0.6362,0.9585,1.8391,1.5443,0.762,0.654,42903,SANORA
2650,276.3335,181.9522,0,38663,960.7493,0.6447,0.9473,1.8998,1.5187,0.7526,0.6687,40813,SANORA
2651,275.3021,181.2221,0,38909.5,985.6783,0.6537,0.9445,1.987,1.5191,0.7528,0.6798,41194.5,SANORA
2652,268.4975,0,137.7934,27368.5,986.9676,0.4834,0.8639,2.8323,0,0,0.6397,31680,SANORA
2653,289.5562,0,138.1255,30385,972.3818,0.4614,0.9009,2.4763,0,0,0.6666,33726.5,SANORA
2654,286.119,0,137.855,29892,1026.0387,0.4649,0.8706,2.8026,0,0,0.6158,34335,SANORA
2655,275.1384,0,134.6179,28396.5,1102.992,0.4776,0.8879,3.4093,0,0,0.673,31982.5,SANORA
2656,287.7202,0,114.3993,25602.5,816.1148,0.3938,0.9333,2.0702,0,0,0.7208,27431.5,SANORA
2657,285.9786,0,118.3674,26353,839.8133,0.4103,0.9222,2.1297,0,0,0.6832,28576.5,SANORA
2658,281.9281,0,121.3932,26640.5,874.8843,0.4268,0.9122,2.2864,0,0,0.6649,29205.5,SANORA
2659,291.696,0,122.9935,27696,900.2397,0.4144,0.9077,2.3286,0,0,0.6628,30512,SANORA
2660,0,187.7616,129.203,18088,650.4996,0,0.895,1.8616,0,0,0.5984,20209,SANORA
2661,0,186.769,129.7186,18313,719.9554,0,0.8851,2.2524,0,0,0.5716,20689.5,SANORA
2662,0,184.4487,123.4973,17167.5,593.4285,0,0.9259,1.6324,0,0,0.6147,18540.5,SANORA
2663,0,184.6846,125.9858,17918.5,650.7422,0,0.9298,1.8806,0,0,0.6447,19270.5,SANORA
2664,0,199.2858,117.0142,17736.5,662.0559,0,0.9154,1.9666,0,0,0.6297,19376,SANORA
2665,0,193.9732,113.8082,17157,596.7006,0,0.9413,1.6514,0,0,0.6571,18227.5,SANORA
2666,0,204.1246,114.3861,17480.5,647.9138,0,0.9014,1.911,0,0,0.586,19393,SANORA
2667,0,200.7389,112.2321,17734.5,563.6295,0,0.9721,1.4255,0,0,0.6843,18244,SANORA
2668,0,181.126,113.0279,16114.5,511.3452,0,0.9803,1.2912,0,0,0.732,16439,SANORA
2669,0,178.9282,111.5144,15708.5,506.0315,0,0.9806,1.2972,0,0,0.7424,16020,SANORA
2670,0,183.5717,112.8176,16276,514.7594,0,0.98,1.2955,0,0,0.7275,16608.5,SANORA
2671,0,171.0872,104.3613,13854,469.6467,0,0.9786,1.2669,0,0,0.7627,14156.5,SANORA
2672,0,176.663,107.682,14893,491.4457,0,0.9788,1.2905,0,0,0.7591,15215.5,SANORA
2673,0,173.8741,105.1716,14303.5,481.2031,0,0.9831,1.2883,0,0,0.7696,14549.5,SANORA
2674,0,164.2961,103.4013,12535.5,819.4529,0,0.8405,4.2628,0,0,0.6425,14915,SANORA
2675,275.5137,0,101.4567,21791,671.5879,0.3655,0.9817,1.6471,0,0,0.7438,22197,SANORA
2676,269.2475,0,100.8083,21137,659.4457,0.3712,0.9817,1.6372,0,0,0.7462,21531.5,SANORA
2677,266.3926,0,99.35,20466.5,650.0315,0.3672,0.982,1.6429,0,0,0.7552,20842,SANORA
2678,263.6587,0,99.3881,20427.5,653.3452,0.3741,0.9813,1.6629,0,0,0.739,20816,SANORA
2679,249.1333,0,91.3444,17710,614.6173,0.3633,0.9768,1.6974,0,0,0.7282,18131.5,SANORA
2680,248.2205,0,91.2393,17622.5,607.2031,0.3642,0.9793,1.6649,0,0,0.7275,17995.5,SANORA
2681,247.5609,0,92.0114,17826.5,612.3747,0.3703,0.9775,1.674,0,0,0.7225,18237,SANORA
2682,248.1411,0,92.3742,17959.5,619.5462,0.3714,0.976,1.7008,0,0,0.7279,18401.5,SANORA
2683,206.3302,118.6633,0,18563.5,625.9726,0.5552,0.9574,1.6797,1.7388,0.8181,0.7435,19388.5,SANORA
2684,203.6295,120.5376,0,18902.5,581.3452,0.5804,0.9702,1.4228,1.6893,0.806,0.7497,19484,SANORA
2685,210.0847,120.9337,0,19361.5,592.6589,0.5585,0.968,1.4436,1.7372,0.8177,0.751,20002,SANORA
2686,202.1165,119.7501,0,18971,616.2153,0.5913,0.967,1.5928,1.6878,0.8056,0.7561,19619,SANORA
2687,259.0646,156.438,0,31278,751.328,0.5934,0.9739,1.4362,1.656,0.7971,0.7595,32116.5,SANORA
2688,267.7566,160.2837,0,33378.5,767.9138,0.5928,0.9772,1.4059,1.6705,0.801,0.7612,34159,SANORA
2689,268.9509,157.6153,0,32653.5,780.5412,0.5748,0.9756,1.4847,1.7064,0.8103,0.741,33468.5,SANORA
2690,259.6847,157.9284,0,31848,760.1564,0.6013,0.9793,1.4438,1.6443,0.7938,0.7674,32520,SANORA
2691,227.9633,0,86.9721,15417.5,663.6884,0.3777,0.9426,2.2736,0,0,0.6785,16356.5,SANORA
2692,227.5978,0,89.3246,15824,662.2742,0.3889,0.9301,2.2057,0,0,0.6564,17014,SANORA
2693,232.9025,0,85.0554,15251.5,607.8894,0.358,0.9484,1.9281,0,0,0.714,16081.5,SANORA
2694,224.6934,0,85.1765,14851.5,608.7178,0.3745,0.9438,1.9854,0,0,0.6953,15736.5,SANORA
2695,226.7987,0,91.7417,16183.5,762.3158,0.4006,0.9099,2.8575,0,0,0.6982,17786,SANORA
2696,223.9715,0,94.2578,16195,740.7594,0.4111,0.9071,2.6963,0,0,0.6951,17853.5,SANORA
2697,227.9581,0,93.393,16745,756.9016,0.4103,0.9158,2.7226,0,0,0.6948,18284.5,SANORA
2698,221.4984,0,91.7526,15885,742.4163,0.4122,0.9214,2.7612,0,0,0.7055,17239.5,SANORA
2699,0,139.1433,81.4289,8808,420.7351,0,0.9441,1.5993,0,0,0.7253,9329.5,SANORA
2700,0,139.1361,81.2372,8826,453.5046,0,0.9287,1.8543,0,0,0.6965,9503.5,SANORA
2701,0,130.7966,80.1342,7745.5,392.0071,0,0.9356,1.5788,0,0,0.7459,8279,SANORA
2702,0,151.0373,94.7852,11004,536.1909,0,0.9311,2.0791,0,0,0.7075,11818.5,SANORA
2703,0,161.2383,93.2613,11330.5,535.262,0,0.9054,2.0122,0,0,0.6986,12515,SANORA
2704,0,164.6973,88.4154,11125.5,515.4041,0,0.9409,1.9001,0,0,0.6622,11824.5,SANORA
2705,0,159.5717,87.9741,10773.5,480.9188,0,0.9443,1.7084,0,0,0.7097,11409,SANORA
2706,213.3991,130.2856,0,21549.5,589.3452,0.6025,0.9867,1.2826,1.6379,0.792,0.7664,21839.5,SANORA
2707,218.5101,130.9946,0,22226.5,600.1737,0.5927,0.9861,1.2897,1.6681,0.8004,0.7644,22540.5,SANORA
2708,215.7162,131.5332,0,21927,591.2447,0.6,0.9867,1.2687,1.64,0.7926,0.7704,22222.5,SANORA
2709,220.646,131.8805,0,22412.5,598.6589,0.5861,0.9866,1.2725,1.6731,0.8017,0.7672,22716,SANORA
2710,214.8544,129.8648,0,21456.5,584.3158,0.5918,0.9883,1.2663,1.6544,0.7967,0.7631,21710.5,SANORA
2711,212.9553,127.022,0,20804.5,573.8305,0.5841,0.9882,1.2595,1.6765,0.8026,0.7635,21053.5,SANORA
2712,212.6143,127.6718,0,20859.5,575.8305,0.5875,0.9875,1.265,1.6653,0.7996,0.7619,21123.5,SANORA
2713,206.3651,124.935,0,19946.5,564.6589,0.5964,0.9873,1.272,1.6518,0.7959,0.7602,20202.5,SANORA
2714,212.674,133.3602,0,21966.5,596.4579,0.6184,0.9846,1.2888,1.5947,0.779,0.7246,22309,SANORA
2715,207.093,131.0028,0,21062.5,585.6295,0.6253,0.9827,1.2958,1.5808,0.7745,0.7182,21432.5,SANORA
2716,209.4663,130.2952,0,21011,582.9016,0.6097,0.9857,1.2869,1.6076,0.783,0.7445,21316,SANORA
2717,208.2379,130.8306,0,21140,584.2153,0.6207,0.9849,1.2848,1.5917,0.778,0.7312,21463.5,SANORA
2718,228.882,144.3947,0,25706,635.8133,0.6248,0.9888,1.2515,1.5851,0.7759,0.737,25997,SANORA
2719,231.5115,145.3951,0,26139,641.8133,0.6209,0.9879,1.2541,1.5923,0.7782,0.7461,26458.5,SANORA
2720,232.3836,145.6594,0,26236,643.8133,0.6186,0.9882,1.2572,1.5954,0.7792,0.7376,26550,SANORA
2721,230.2996,146.0745,0,26043.5,646.5412,0.6252,0.9858,1.2773,1.5766,0.7731,0.7354,26418,SANORA
2722,0,160.2396,141.5458,17808,514.4163,0,0.9832,1.1825,0,0,0.7495,18111.5,SANORA
2723,0,161.9671,142.8103,18234.5,532.8011,0,0.9797,1.2389,0,0,0.7428,18612,SANORA
2724,0,162.4708,143.4045,18369.5,535.8305,0,0.9791,1.2438,0,0,0.7573,18762,SANORA
2725,0,161.1883,141.0743,17915.5,525.3452,0,0.9802,1.2259,0,0,0.7593,18276.5,SANORA
2726,0,160.3119,114.2998,14306.5,469.8894,0,0.9785,1.2281,0,0,0.7436,14621,SANORA
2727,0,160.9898,116.1782,14750,477.9899,0,0.9838,1.2326,0,0,0.7604,14993.5,SANORA
2728,0,162.9914,115.65,14785,477.3036,0,0.9823,1.2262,0,0,0.7527,15052,SANORA
2729,0,157.3338,114.9034,14179.5,462.3747,0,0.9838,1.1998,0,0,0.7464,14413.5,SANORA
2730,189.5942,0,78.6578,11622,481.1615,0.4117,0.9747,1.5852,0,0,0.7181,11924,SANORA
2731,190.1847,0,79.5142,11732.5,494.2325,0.413,0.969,1.6568,0,0,0.7042,12107.5,SANORA
2732,187.1096,0,78.3894,11429.5,478.4335,0.4157,0.9649,1.5937,0,0,0.7172,11845.5,SANORA
2733,185.5169,0,78.8681,11380,485.1615,0.421,0.9656,1.646,0,0,0.701,11785,SANORA
2734,169.6251,0,71.5423,9474,430.0488,0.4192,0.9735,1.5534,0,0,0.7164,9732,SANORA
2735,170.5633,0,72.4,9609,434.5341,0.4205,0.972,1.5637,0,0,0.7,9886,SANORA
2736,168.708,0,71.3354,9471.5,426.2914,0.4237,0.9758,1.5268,0,0,0.7258,9706,SANORA
2737,167.8253,0,71.986,9410,428.5341,0.4254,0.975,1.553,0,0,0.7295,9651.5,SANORA
